DBName,SqlCmd,MaxTime,AvgTime,TotTime,CNT
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236517 A WITH(NOLOCK)",3320,3320,3320,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236532 A WITH(NOLOCK)",3210,3210,3210,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236542 A WITH(NOLOCK)",3150,3150,3150,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236546 A WITH(NOLOCK)",3140,3140,3140,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236547 A WITH(NOLOCK)",3130,3130,3130,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236551 A WITH(NOLOCK)",3080,3080,3080,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236552 A WITH(NOLOCK)",3080,3080,3080,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236560 A WITH(NOLOCK)",3040,3040,3040,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236573 A WITH(NOLOCK)",1803,1803,1803,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236591 A WITH(NOLOCK)",2890,2890,2890,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236596 A WITH(NOLOCK)",1665,1665,1665,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236455 A WITH(NOLOCK)",4280,4280,4280,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236461 A WITH(NOLOCK)",4140,4140,4140,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236462 A WITH(NOLOCK)",2943,2943,2943,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236534 A WITH(NOLOCK)",2002,2002,2002,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236538 A WITH(NOLOCK)",3180,3180,3180,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243237036 A WITH(NOLOCK)",320,320,320,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236405 A WITH(NOLOCK)",22990,22990,22990,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236409 A WITH(NOLOCK)",15550,15550,15550,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236410 A WITH(NOLOCK)",15480,15480,15480,1
